,Open,High,Low,Close,Volume,Date,VWAP,RSI,MACD,EMA,Target,TargetClass
2594,422.0,428.0,415.7,425.6,2126588.0,2013-05-17,409.0709112884147,66.61234816004463,4.618808654331019,407.6713409126544,417.35,0
2595,426.95,426.95,416.05,417.35,976850.0,2013-05-20,409.8574038922116,59.31657435077872,4.923264274597102,408.9618287909671,418.05,1
2596,417.5,420.5,414.65,418.05,800809.0,2013-05-21,410.2930482897324,59.7196978473402,5.168714540378744,410.1735849521715,415.7,0
2597,419.8,422.4,414.25,415.7,597852.0,2013-05-22,411.00955864755775,57.65428582682657,5.167974736074939,410.91044029188197,414.85,0
2598,414.85,418.0,411.25,414.85,904509.0,2013-05-23,411.4770689594461,56.88790473081615,5.065143540086524,411.43571491963104,408.5,0
2599,417.0,418.0,406.1,408.5,1107334.0,2013-05-24,411.6965244123673,51.39189718663974,4.526857737897387,411.0442862636802,401.5,0
2600,408.0,409.0,399.4,401.5,838566.0,2013-05-27,411.5655285597405,46.10408755800953,3.6003157895756317,409.7717147618562,396.3,0
2601,399.7,406.95,396.0,396.3,1559336.0,2013-05-28,411.0419014829093,42.597719530058406,2.4848732906808664,407.9754861269421,401.7,1
2602,396.5,403.0,392.75,401.7,2492144.0,2013-05-29,410.1697071776563,47.09729026512944,1.9095633820032276,407.13875464334984,383.0,0
2603,392.0,403.35,381.0,383.0,7939979.0,2013-05-30,403.5749544518215,36.443682151918836,0.2241104360862778,403.92025402423656,370.55,0
2604,383.5,384.0,368.0,370.55,2647020.0,2013-05-31,400.86452043606664,31.35787538957382,-1.9393158300314326,399.470886821005,367.55,0
2605,371.55,375.7,364.0,367.55,1399483.0,2013-06-03,399.31782790544565,30.261974079009235,-3.860247683105456,395.21476857820437,375.2,1
2606,369.0,380.1,368.8,375.2,1936385.0,2013-06-04,397.158098480575,36.36885457107033,-4.88233064792513,392.5461327677771,375.55,1
2607,376.05,377.2,369.6,375.55,2132512.0,2013-06-05,393.328033460009,36.64221838609217,-5.63962213771822,390.2799817320735,375.55,0
2608,375.5,380.1,374.0,375.55,1416392.0,2013-06-06,390.07271840187747,36.64221838609217,-6.198819435112455,388.31598416779707,373.3,0
2609,373.05,375.4,371.5,373.3,1426740.0,2013-06-07,388.1191191539051,35.50499804472962,-6.737860753836458,386.3138529454241,374.2,1
2610,373.35,376.0,369.6,374.2,1465436.0,2013-06-10,386.4868640193406,36.35587324770055,-7.052922960403805,384.6986725527009,379.9,1
2611,371.6,381.25,371.6,379.9,1466111.0,2013-06-11,385.3882633206166,41.60994190831764,-6.875394552733724,384.0588495456741,384.05,1
2612,381.0,385.45,380.25,384.05,2014328.0,2013-06-12,384.35548619508637,45.15967236670045,-6.4017990370942925,384.0576696062509,378.5,0
2613,382.9,382.9,375.0,378.5,1435428.0,2013-06-13,383.11811777659335,41.52399628556485,-6.318030710340736,383.3166469920841,377.9,0
2614,379.9,381.2,372.75,377.9,2197305.0,2013-06-14,382.1746999837618,41.13840711951696,-6.230962191876699,382.59442739313954,380.25,1
2615,378.1,381.5,373.55,380.25,875560.0,2013-06-17,381.17999208705675,43.35697840271673,-5.952146332684947,382.2818370740543,379.65,0
2616,380.3,381.5,375.3,379.65,1270859.0,2013-06-18,379.5668390335415,42.91225418805222,-5.711059086921637,381.9309254641804,379.5,0
2617,379.0,382.0,376.05,379.5,997883.0,2013-06-19,376.2069060681121,42.79407524356819,-5.473666306207576,381.60680206895637,379.1,0
2618,376.8,382.8,373.05,379.1,2055603.0,2013-06-20,376.6457135260523,42.45827996144059,-5.257529452746724,381.2725617930955,381.3,1
2619,380.0,382.3,374.6,381.3,2001208.0,2013-06-21,377.355016362775,45.01387160188369,-4.89317507717027,381.27622022068283,380.1,0
2620,380.8,382.7,372.2,380.1,1519576.0,2013-06-24,377.6525597254481,43.86937806313253,-4.631425453869156,381.1193908579251,379.4,0
2621,380.0,381.5,375.0,379.4,1718172.0,2013-06-25,378.0745733805153,43.17969740067104,-4.422690236411256,380.8901387435351,379.6,1
2622,380.0,381.5,377.6,379.6,1402616.0,2013-06-26,378.2692116154178,43.45323120408107,-4.20072053003571,380.7181202443971,387.7,1
2623,381.4,390.6,379.7,387.7,1860142.0,2013-06-27,379.2264488620336,53.26578630849838,-3.461607313810532,381.64903754514415,391.95,1
2624,389.0,393.5,385.5,391.95,1568530.0,2013-06-28,380.3937921134819,57.43903596397503,-2.559825318062792,383.0224992057916,397.75,1
2625,391.05,398.75,389.35,397.75,1111324.0,2013-07-01,381.33200929303786,62.376685144197694,-1.4353085783392885,384.9861659783527,397.2,0
2626,398.0,398.4,392.55,397.2,872981.0,2013-07-02,381.7621803764192,61.646327860708205,-0.5501439577500946,386.61467718123896,396.95,0
2627,395.4,399.75,393.0,396.95,992534.0,2013-07-03,382.68889144678826,61.29501002705438,0.15305916330237324,387.99272022374043,394.6,0
2628,398.25,401.9,392.4,394.6,897272.0,2013-07-04,383.94725956674915,57.95173602100342,0.5677995284430608,388.87369086057504,399.05,1
2629,397.45,400.8,395.5,399.05,1123372.0,2013-07-05,385.0363513243969,62.16062646195019,1.1836677354559129,390.230532079165,396.5,0
2630,397.9,403.25,395.55,396.5,972159.0,2013-07-08,386.1324562375188,58.544289082097634,1.5055874359609902,391.06646113527637,400.15,1
2631,396.25,402.15,396.25,400.15,559483.0,2013-07-09,386.9055825555067,61.95603512980798,1.986441378796485,392.2775996505729,400.1,0
2632,400.0,405.45,398.3,400.1,661899.0,2013-07-10,388.4797438587169,61.880905575274,2.3529562487277076,393.3205863638299,400.0,0
2633,403.55,404.35,398.65,400.0,745692.0,2013-07-11,390.1982954700702,61.719705322174946,2.620622672522927,394.21117484865255,405.45,1
2634,397.9,406.8,391.15,405.45,1574902.0,2013-07-12,392.3931247775938,66.79634294486027,3.1633087048494417,395.7096848688322,407.7,1
2635,408.0,409.55,405.0,407.7,671824.0,2013-07-15,394.63990939453015,68.64508861001698,3.716939883072996,397.3083935529879,402.2,0
2636,402.0,408.5,399.15,402.2,572326.0,2013-07-16,396.4791661907931,59.869755901447256,3.7754612256572386,397.96060774592286,406.8,1
2637,402.25,411.0,399.2,406.8,1203163.0,2013-07-17,398.73729857731615,64.01333426654412,4.0840569643801246,399.13919337979985,413.3,1
2638,408.2,416.5,406.6,413.3,1120322.0,2013-07-18,400.8945996265995,68.89991948662922,4.713898059631163,401.0273009291599,415.55,1
2639,411.0,418.5,408.15,415.55,1230613.0,2013-07-19,402.59521563694943,70.39834022401382,5.3235960646762805,402.96366080527196,411.55,0
2640,412.1,417.8,410.15,411.55,566057.0,2013-07-22,403.50261862914857,64.45298944191046,5.509135410681097,404.1085060312357,409.15,0
2641,413.25,415.0,405.0,409.15,703021.0,2013-07-23,404.39554678762005,61.117813085744274,5.453704994140821,404.780705227071,415.3,1
2642,409.15,416.95,407.0,415.3,939074.0,2013-07-24,405.61529491767584,65.97634697169161,5.754691439699002,406.18327786346157,409.3,0
2643,418.3,419.85,405.4,409.3,1153706.0,2013-07-25,406.78757337421627,58.31982423072425,5.558432765290036,406.598840815,415.05,1
2644,410.4,416.3,409.8,415.05,1511816.0,2013-07-26,408.1949676002746,62.77788180341001,5.719075234764205,407.72566203966664,412.25,0
2645,413.15,416.9,408.75,412.25,1076847.0,2013-07-29,408.8966367305982,59.44364505818945,5.615878006824971,408.3289071010445,408.7,0
2646,413.2,415.75,407.15,408.7,822828.0,2013-07-30,409.3563163950645,55.42438883151429,5.252462514792853,408.37838615423857,400.3,0
2647,405.05,407.5,397.55,400.3,2371558.0,2013-07-31,408.60051750357667,47.278482596957005,4.370235646373374,407.3012680003401,403.35,1
2648,401.85,408.4,396.0,403.35,677074.0,2013-08-01,409.12622775949677,50.143738650935546,3.8145055925785982,406.7744322669614,399.9,0
2649,405.1,405.9,396.1,399.9,656648.0,2013-08-02,408.8230232475021,47.03018627760328,3.108944049469926,405.85784129803324,395.75,0
2650,400.0,401.05,391.3,395.75,1054375.0,2013-08-05,408.1393518085846,43.52887597338765,2.2439144452652613,404.51012912496213,391.5,0
2651,395.5,395.5,387.0,391.5,2161665.0,2013-08-06,406.06065544702045,40.226042145815306,1.2517281260540472,402.77544524163386,390.35,0
2652,393.7,395.0,384.35,390.35,925903.0,2013-08-07,404.6874739470057,39.35585587617394,0.36560327422108685,401.11871920941604,409.4,1
2653,391.75,413.9,381.65,409.4,3071245.0,2013-08-08,403.50777696264885,56.24238484970012,0.8734372142434381,402.2228899814939,415.5,1
2654,427.0,428.95,413.6,415.5,3422954.0,2013-08-12,405.88066115313427,60.07597254365244,1.6678187408891176,403.9931713172947,424.85,1
2655,418.0,427.5,414.35,424.85,1910148.0,2013-08-13,407.1924574485537,65.12017505269884,2.895305271668633,406.7740818083221,420.4,0
2656,424.9,429.8,419.55,420.4,1298053.0,2013-08-14,407.88482450833123,61.15962020884431,3.5726996422823163,408.59087090054584,414.7,0
2657,420.0,425.75,412.5,414.7,1676509.0,2013-08-16,408.42292546129954,56.42574000204183,3.7195378618599193,409.40542144713976,400.2,0
2658,415.0,419.7,395.05,400.2,1412434.0,2013-08-19,407.85227935267886,46.55411988374158,2.8704851345594875,408.1780319208545,402.2,1
2659,397.9,407.95,391.25,402.2,1370434.0,2013-08-20,407.18347795965644,47.90784404388673,2.287727783247533,407.38096099807393,392.7,0
2660,404.9,406.25,391.0,392.7,1198064.0,2013-08-21,406.5209152358379,42.4125758919092,1.1849720557912633,405.4234995316641,401.4,1
2661,391.9,403.2,389.2,401.4,1326156.0,2013-08-22,406.5140103834872,48.26513626725008,0.8442659671468391,404.8870329274422,396.0,0
2662,402.8,404.0,392.5,396.0,1505564.0,2013-08-23,406.03946761856986,45.19493261851521,0.21400182695651893,403.70209520378324,399.25,1
2663,396.5,403.45,391.1,399.25,986582.0,2013-08-26,405.8487548180569,47.36504482003255,-0.08732856503104358,403.10848250994553,396.65,0
2664,395.0,402.6,392.45,396.65,1389978.0,2013-08-27,405.78001400494685,45.80252490040308,-0.4970243198069966,402.2473515086195,398.6,1
2665,393.35,401.0,383.35,398.6,1776784.0,2013-08-28,406.24673573789676,47.20913059455012,-0.6975188316395133,401.76103797413685,397.65,0
2666,400.0,402.0,393.1,397.65,2000822.0,2013-08-29,406.15643510871536,46.57494071864441,-0.9140326208961369,401.2128995775853,416.95,1
2667,397.45,419.7,393.0,416.95,2873899.0,2013-08-30,407.17311177023976,58.710316803259545,0.16196689739007297,403.3111796339073,417.85,1
2668,418.0,424.0,414.05,417.85,932389.0,2013-09-02,405.7419635994999,59.176003285334154,1.0866288820542422,405.249689016053,406.15,0
2669,418.2,422.0,403.4,406.15,887841.0,2013-09-03,404.4208534796339,51.106348302726694,1.069640010994192,405.3697304805793,419.8,1
2670,407.0,421.3,403.85,419.8,1481535.0,2013-09-04,403.99852049826364,58.25810837472035,1.9247166689573874,407.2937664165021,418.6,0
2671,424.5,425.6,417.25,418.6,826194.0,2013-09-05,403.53443490778596,57.462357400661936,2.519735152334931,408.80126422763516,437.05,1
2672,420.25,440.8,419.15,437.05,2382882.0,2013-09-06,406.7140284418457,65.30831566543625,4.164269743268676,412.56776233061714,440.9,1
2673,441.0,446.7,436.8,440.9,1859689.0,2013-09-10,410.12962492792076,66.68904545778335,5.700762990267947,416.3453940198682,433.75,0
2674,439.0,442.85,428.5,433.75,1674548.0,2013-09-11,412.7706781252181,61.77199218795598,6.427903398855676,418.66600815055244,438.15,1
2675,437.15,444.5,434.1,438.15,985827.0,2013-09-12,414.87840070645626,63.55291278268738,7.2387417202783695,421.2638737304788,441.55,1
2676,436.9,443.95,436.9,441.55,787196.0,2013-09-13,417.11236899389553,64.91316067632465,8.045291798297342,423.968690566415,430.55,0
2677,445.85,450.4,428.0,430.55,1248660.0,2013-09-16,419.144813269798,57.44359577707271,7.914068603335238,424.846198490893,432.05,1
2678,429.0,435.0,424.0,432.05,912502.0,2013-09-17,421.1166851051465,58.15078097868836,7.831963739323612,425.80670535877397,437.0,1
2679,433.5,440.8,433.5,437.0,971303.0,2013-09-18,424.301631969649,60.484427837428896,8.012316239954941,427.29914464427077,439.7,1
2680,445.0,445.0,430.0,439.7,1539956.0,2013-09-19,428.1702096472013,61.73774668353344,8.257958683085462,428.9525920250347,430.05,0
2681,437.75,444.95,421.65,430.05,2071797.0,2013-09-20,431.45310081317604,55.02084785996675,7.759082045858975,429.09891308836336,425.95,0
2682,428.0,435.15,423.65,425.95,1202592.0,2013-09-23,431.883260234609,52.41176401456827,7.021284280686757,428.67905800991497,431.95,1
2683,422.3,435.2,422.3,431.95,1665360.0,2013-09-24,432.67512576592776,55.72087876583025,6.747601171035626,429.11518360859293,438.75,1
2684,432.45,439.75,429.0,438.75,874221.0,2013-09-25,434.1997480519506,59.184862401639734,6.902421455698459,430.3998257941139,435.8,0
2685,439.0,440.95,433.55,435.8,1041444.0,2013-09-26,434.92853035467783,57.097992087823464,6.773989809937234,431.1198490215654,434.3,0
2686,437.9,439.9,432.1,434.3,696621.0,2013-09-27,435.3013235612532,56.01642336151086,6.511517472231617,431.5438691520234,432.5,0
2687,432.0,438.5,430.9,432.5,686309.0,2013-09-30,434.54442458369033,54.67794486859921,6.123991356315344,431.67135326508696,431.9,0
2688,432.0,435.9,430.65,431.9,488339.0,2013-10-01,434.43485308179487,54.21293478737701,5.71636461582824,431.7018394964087,435.9,1
2689,436.8,441.55,435.0,435.9,943945.0,2013-10-03,434.333024251535,56.84773223370482,5.5923589965770475,432.2615942302209,437.95,1
2690,435.0,444.8,434.6,437.95,1437160.0,2013-10-04,434.44608245577314,58.17606791873951,5.572829322224152,433.0200483328581,439.8,1
2691,437.05,442.8,437.05,439.8,1036750.0,2013-10-07,434.6581381316396,59.39093769580411,5.624906947541945,433.924041888477,434.7,0
2692,441.9,443.0,434.0,434.7,546510.0,2013-10-08,435.00930552952696,54.67591229565975,5.286929059487704,434.0275029700134,431.6,0
2693,432.5,437.8,429.5,431.6,1238140.0,2013-10-09,434.7145399825183,51.97485768833321,4.766060197545187,433.70383590734497,433.0,1
2694,431.0,438.5,431.0,433.0,894958.0,2013-10-10,434.3159260899976,53.101655168245614,4.392062010575046,433.609991119699,429.2,0
2695,437.2,437.2,428.0,429.2,569732.0,2013-10-11,434.5205431543816,49.693517056397624,3.8052996848995804,433.0219923037391,421.9,0
2696,430.0,431.85,420.0,421.9,1024542.0,2013-10-14,434.3196775453943,43.86863429255404,2.826966868688828,431.53905999657394,423.1,1
2697,422.1,428.7,420.0,423.1,741927.0,2013-10-15,434.3027573418803,45.00971533706568,2.088799774517099,430.4138519970308,414.9,0
2698,424.9,426.0,413.8,414.9,1396794.0,2013-10-17,432.4363665736469,39.15254130651639,0.9461518454311886,428.3453383974267,415.3,1
2699,415.35,419.45,413.6,415.3,1438997.0,2013-10-18,430.3060604917963,39.56568042732116,0.04120005119932557,426.6059599444365,416.8,1
2700,416.95,422.9,413.35,416.8,1365372.0,2013-10-21,428.7993787272869,41.17857278939614,-0.5928295579505516,425.29849861851164,412.25,0
2701,417.9,420.6,410.2,412.25,1382573.0,2013-10-22,427.17769801777536,37.876431685664755,-1.391848120203008,423.55869880271007,423.8,1
2702,412.6,424.95,411.5,423.8,2311179.0,2013-10-23,426.00490306800936,49.046453583337396,-1.2803265635818093,423.59087229568206,420.2,0
2703,423.9,425.55,417.75,420.2,1077405.0,2013-10-24,425.0300695770433,46.254811439018354,-1.4102912242062757,423.1387559895911,415.5,0
2704,418.25,421.0,413.0,415.5,871750.0,2013-10-25,423.2887707125412,42.827490283827345,-1.804719801177157,422.120255190979,411.75,0
2705,416.25,418.9,411.0,411.75,551183.0,2013-10-28,421.8360135963808,40.26399322073002,-2.347767045572766,420.73755449884845,417.75,1
2706,411.65,419.75,408.7,417.75,1093035.0,2013-10-29,420.8678485893053,45.84897250564146,-2.3781544354591233,420.339213899002,419.4,1
2707,418.55,420.35,416.05,419.4,927553.0,2013-10-30,419.77603671630345,47.30794757707946,-2.2745989322596643,420.2139853791351,413.2,0
2708,420.0,421.0,411.85,413.2,1884285.0,2013-10-31,418.5005794598371,42.65716934056079,-2.5692049613354584,419.2787873285838,416.3,1
2709,414.5,418.2,413.5,416.3,576321.0,2013-11-01,417.97012366402623,45.54002973798233,-2.5837564472211625,418.8816156847726,418.0,1
2710,416.75,420.95,416.75,418.0,145233.0,2013-11-03,417.54579988260303,47.11034597620289,-2.4623140236740255,418.76406692680297,420.65,1
2711,418.0,423.8,415.55,420.65,1198094.0,2013-11-05,417.4349030787975,49.5522745009473,-2.1711058702033483,419.0155246698959,424.65,1
2712,421.0,427.8,421.0,424.65,1264818.0,2013-11-06,417.9197263509897,53.07414374983162,-1.6586955590561274,419.76678804724315,421.6,0
2713,425.75,429.75,419.9,421.6,970555.0,2013-11-07,418.4481219338791,50.19654650753075,-1.4263029120471629,420.01121630761077,423.15,1
2714,421.05,426.5,420.3,423.15,1121043.0,2013-11-08,418.871019983683,51.63178352775363,-1.125900542510749,420.4297207999294,421.95,0
2715,423.0,428.25,420.5,421.95,964562.0,2013-11-11,419.59174412529876,50.42033728614028,-0.9503951772755954,420.6324246932721,420.85,0
2716,422.7,426.65,418.4,420.85,924373.0,2013-11-12,419.6697947685899,49.27892031341708,-0.8708458349614716,420.6614347341692,412.3,0
2717,419.55,419.55,410.05,412.3,1255137.0,2013-11-13,419.0318124172088,41.428454530907956,-1.3489947947496717,419.5465767696133,403.0,0
2718,408.15,412.5,400.0,403.0,2200117.0,2013-11-14,417.15483872301456,34.91327550720783,-2.3210276814316444,417.3403665336649,402.2,0
2719,403.1,407.05,401.35,402.2,1141893.0,2013-11-18,416.27712845160056,34.411939959745055,-3.1355091354538445,415.3216509958429,400.75,0
2720,403.1,405.85,399.25,400.75,1269712.0,2013-11-19,415.1894658996655,33.47372018117176,-3.857212477568737,413.3787641963972,392.85,0
2721,400.35,401.8,391.8,392.85,1951113.0,2013-11-20,412.7224171653449,28.857395636919662,-4.912589542332057,410.6415956368776,386.65,0
2722,393.5,396.25,385.6,386.65,1706437.0,2013-11-21,410.05133938942987,25.844961729522623,-6.118076879257558,407.44271621862725,385.0,0
2723,389.95,390.0,383.8,385.0,1184733.0,2013-11-22,408.2241250525596,25.094185631198954,-7.140729172921567,404.4503540561436,387.1,1
2724,389.0,392.4,385.25,387.1,1229132.0,2013-11-25,406.8067976186921,27.962414016245646,-7.765069491046518,402.1369735153245,386.2,0
2725,388.0,391.3,384.25,386.2,1169016.0,2013-11-26,404.6998035387205,27.47682083531494,-8.255375637477925,400.01204371328123,381.95,0
2726,385.0,386.3,381.0,381.95,934508.0,2013-11-27,402.19050943428647,25.247147033481554,-8.848653694598681,397.6037712181771,379.95,0
2727,382.5,385.25,378.55,379.95,2011901.0,2013-11-28,398.88291545662116,24.2498828031041,-9.374736414761912,395.24993505575344,391.25,1
2728,382.0,392.75,382.0,391.25,1713523.0,2013-11-29,396.59879333483144,38.92807781363138,-8.985669952964713,394.716610381653,391.9,1
2729,392.0,395.85,391.25,391.9,975507.0,2013-12-02,395.097665516082,39.65246123644712,-8.547267635947094,394.34106233076596,390.6,0
2730,392.0,394.4,388.1,390.6,809592.0,2013-12-03,393.65909308158353,38.664690554657966,-8.1986049145288,393.84225401999714,390.05,0
2731,390.0,394.0,387.2,390.05,887970.0,2013-12-04,392.1804516085719,38.23077708817633,-7.877282995273731,393.3366201506642,387.55,0
2732,394.45,394.7,385.6,387.55,691977.0,2013-12-05,390.4507515739555,36.23992983347747,-7.706494200699865,392.56507079724236,388.75,1
2733,386.5,391.45,386.0,388.75,555641.0,2013-12-06,389.5208236677803,37.91126498499279,-7.4205796174856005,392.05639469094336,385.4,0
2734,396.0,396.0,384.25,385.4,1495597.0,2013-12-09,388.5256289684717,35.141852433730435,-7.337273095236981,391.1688753988176,388.6,1
2735,387.0,391.0,385.65,388.6,986823.0,2013-12-10,387.6888814621648,39.67506513273964,-6.996607160316898,390.8263586789753,387.1,0
2736,388.0,391.9,386.15,387.1,546841.0,2013-12-11,387.51045405659534,38.32291156836371,-6.75394009871178,390.32951085511195,380.95,0
2737,385.05,387.15,380.15,380.95,1052271.0,2013-12-12,387.27568237080374,33.310386266664594,-6.891889756141154,389.0789094077637,376.7,0
2738,380.0,381.7,375.35,376.7,1849657.0,2013-12-13,386.09535320656613,30.355542164314187,-7.213390378516181,387.42838815339525,375.9,0
2739,375.5,379.25,373.2,375.9,1085951.0,2013-12-16,385.31407653710596,29.819327740226385,-7.457972348492149,385.8912697329426,387.8,1
2740,381.0,389.9,378.0,387.8,3377248.0,2013-12-17,385.4145148645833,45.2983238221172,-6.820768629107363,386.14576710188356,392.75,1
2741,390.75,396.5,385.0,392.75,2330228.0,2013-12-18,386.63272858968946,50.21701051248917,-5.92527074400283,387.0263314882991,399.5,1
2742,393.85,401.5,388.0,399.5,1558022.0,2013-12-19,387.27154352753325,56.023958270084854,-4.713728581594353,388.6894872898592,401.75,1
2743,402.0,403.4,399.95,401.75,1573136.0,2013-12-20,388.18159175770194,57.79134616579706,-3.5479671716362304,390.43088898454465,405.15,1
2744,403.1,408.7,399.3,405.15,1563675.0,2013-12-23,389.3590638889271,60.38244787363558,-2.355842749608996,392.3934371199387,399.65,0
2745,406.0,409.5,398.45,399.65,895726.0,2013-12-24,389.914271733421,54.54884362243956,-1.7262817309194247,393.3609788372802,398.05,0
2746,402.0,404.9,396.0,398.05,2154435.0,2013-12-26,390.9326466669371,52.946321558206556,-1.30540576658899,393.98618165897614,405.15,1
2747,399.0,407.9,398.45,405.15,1221207.0,2013-12-27,391.7153021806417,58.73902160402083,-0.4967871768272971,395.47469077111265,400.05,0
2748,407.25,407.65,398.75,400.05,718101.0,2013-12-30,392.2999622345968,53.63156761986222,-0.16802332920968865,396.084732001631,400.8,1
2749,402.75,404.35,399.4,400.8,550785.0,2013-12-31,392.73500764237133,54.26141631963429,0.14707598994118598,396.7134344014135,401.75,1
2750,402.5,405.9,400.8,401.75,429074.0,2014-01-01,393.06435985757224,55.09350574143361,0.46112554640603776,397.38497648122507,392.3,0
2751,402.0,406.35,391.5,392.3,734194.0,2014-01-02,393.7397107396663,46.107758729336595,0.10201495360951185,396.70697961706173,391.75,0
2752,391.55,394.0,386.0,391.75,998001.0,2014-01-03,395.1007024936134,45.64117864831982,-0.22409051279510095,396.0460490014535,391.6,0
2753,393.9,395.95,387.65,391.6,752348.0,2014-01-06,396.0596612666687,45.5059298459408,-0.4948184591326026,395.45324246792643,390.85,0
2754,393.9,394.9,389.0,390.85,955034.0,2014-01-07,398.02438171143024,44.79122908512316,-0.7569937127600497,394.83947680553626,404.2,1
2755,391.1,405.0,389.1,404.2,1768447.0,2014-01-08,399.1514564577382,57.56649261193835,-0.10227081430537055,396.0875465647981,403.1,0
2756,404.0,407.4,400.0,403.1,1161659.0,2014-01-09,399.7615838273405,56.40824744069427,0.3561586583724079,397.0225403561584,399.1,0
2757,401.2,406.7,397.0,399.1,875765.0,2014-01-10,399.6246807745051,52.288339002382834,0.46531753257107766,397.29953497533734,402.25,1
2758,396.35,403.45,396.35,402.25,770671.0,2014-01-13,399.15096597556015,55.0712815116787,0.7518772905330025,397.9595969786257,411.15,1
2759,400.9,412.25,400.9,411.15,1375742.0,2014-01-14,399.79262449578465,61.84325374636779,1.5490611201479396,399.71831738147563,418.05,1
2760,414.35,423.9,414.35,418.05,2737981.0,2014-01-15,403.26513502206916,66.10833936765387,2.6221996942036867,402.16254173061225,412.65,0
2761,419.0,420.95,412.0,412.65,1332490.0,2014-01-16,404.2683611129214,60.41663534638639,3.1164131211387485,403.56086949986394,417.6,1
2762,412.5,421.95,412.5,417.6,1369311.0,2014-01-17,405.4974682059511,63.51739446783647,3.8051562484253054,405.43275356654874,419.85,1
2763,419.0,421.7,416.15,419.85,825525.0,2014-01-20,406.3386756075989,64.86468475765838,4.470738346549183,407.3550530910089,417.4,0
2764,420.25,424.0,416.35,417.4,757294.0,2014-01-21,407.02641492910334,62.17227984026463,4.80898285931994,408.69437934554105,422.7,1
2765,417.7,425.85,415.3,422.7,1159013.0,2014-01-22,408.45719508451697,65.5076869558851,5.378840083561954,410.5617954328023,419.55,0
2766,422.9,425.05,417.4,419.55,657695.0,2014-01-23,410.0250646227013,62.00817866975343,5.586436693618737,411.76022270842867,414.4,0
2767,418.0,423.0,413.4,414.4,994905.0,2014-01-24,411.25761720711506,56.677227355646174,5.371081896734665,412.11219301397153,415.0,1
2768,411.5,418.0,407.75,415.0,1305152.0,2014-01-27,412.53455788157765,57.139545794359115,5.186544284566253,412.49723394544196,409.25,0
2769,416.3,420.5,406.8,409.25,988099.0,2014-01-28,413.9336967500612,51.47079782265599,4.619834217878065,412.06426941938304,414.5,1
2770,411.0,418.5,409.5,414.5,1227506.0,2014-01-29,414.6912382307812,55.784055587861616,4.458007619535351,412.3890334967986,413.45,0
2771,410.95,415.9,407.95,413.45,1344614.0,2014-01-30,415.226242511723,54.73622331830556,4.218850914945904,412.5304956972255,410.6,0
2772,415.0,419.0,408.55,410.6,529559.0,2014-01-31,415.8211776341012,51.88728606507186,3.803633887427054,412.27309627092876,412.5,1
2773,408.5,415.75,408.5,412.5,883601.0,2014-02-03,416.2845904313635,53.62040524848868,3.5559196064872935,412.3033501014716,415.15,1
2774,410.7,417.95,410.0,415.15,1076767.0,2014-02-04,415.6714350092042,56.00101489739424,3.4939164087038534,412.6829034212754,415.15,0
2775,416.9,416.9,410.5,415.15,1340045.0,2014-02-05,415.5769656371549,56.00101489739424,3.411758275240004,413.01184963177207,410.05,0
2776,417.5,420.0,409.25,410.05,1533292.0,2014-02-06,415.1512172594618,50.24469259786265,2.985816808695631,412.61693634753584,417.05,1
2777,412.85,418.0,412.5,417.05,943897.0,2014-02-07,414.9673607214782,56.807243340702534,3.0652450340016912,413.20801150119775,414.55,0
2778,419.45,423.6,409.7,414.55,1133469.0,2014-02-10,414.8265034493318,54.06457852982491,2.9402296936486323,413.38694330103806,412.5,0
2779,415.0,415.0,405.2,412.5,2568431.0,2014-02-11,413.7634872371519,51.85378581547911,2.6803646287325478,413.268684194233,412.75,1
2780,414.9,414.9,408.0,412.75,2956000.0,2014-02-12,413.2270866651683,52.11096871366301,2.4621253268923056,413.1995263016686,380.3,0
2781,390.0,404.25,379.0,380.3,10135980.0,2014-02-13,403.89771662521457,29.834155383079718,0.17465292171186775,408.8129227947794,373.35,0
2782,384.7,384.7,370.0,373.35,3269119.0,2014-02-14,400.4300802088072,27.15651223420805,-2.120062999909237,404.0845330888088,374.35,1
2783,373.35,378.05,371.15,374.35,1218421.0,2014-02-17,398.9981895872823,28.155663783031812,-3.8877987159767144,400.1199286769677,371.9,0
2784,374.0,377.7,371.25,371.9,1787070.0,2014-02-18,396.9155918365287,27.172292147629207,-5.436129845806079,396.35727152003864,373.2,1
2785,373.0,375.2,371.0,373.2,891444.0,2014-02-19,395.5257681975536,28.597336143242856,-6.55180733359208,393.2696353173668,371.2,0
2786,373.2,376.6,370.4,371.2,1607125.0,2014-02-20,394.0667035458872,27.69934419053817,-7.520532779289795,390.3270172750513,369.2,0
2787,374.0,374.0,367.75,369.2,2004530.0,2014-02-21,392.1054134428687,26.793283099731738,-8.361775308767278,387.5100816383778,367.5,0
2788,366.5,372.8,366.5,367.5,1554990.0,2014-02-24,390.2840536719292,26.014342297601303,-9.073106404426028,384.84207075326077,374.75,1
2789,367.55,375.5,367.55,374.75,2141819.0,2014-02-25,388.2126079339895,34.729393399656374,-9.096979482491577,383.4964613194927,375.3,1
2790,377.4,379.45,373.0,375.3,2983431.0,2014-02-26,386.0861073609714,35.35153605135535,-8.997189901965214,382.40359981022704,384.3,1
2791,379.0,385.0,374.5,384.3,2480770.0,2014-02-28,384.9957959223087,44.64895965326653,-8.254626908005207,382.65645316886344,376.6,0
